Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Payment_Method,Rating
10616,06-04-2025,C1616,Customer 617,Female,40,Bengaluru,Bengaluru State,South,Clothing,Jacket,7,3128,15,18611.6,Credit Card,3
10617,24-04-2025,C1617,Customer 618,Male,64,Bengaluru,Bengaluru State,South,Sports,Football,4,3739,15,12712.6,Debit Card,4
10618,19-03-2025,C1618,Customer 619,Female,22,Mumbai,Mumbai State,West,Sports,Shoes,2,1276,5,2424.4,Debit Card,1
10619,23-05-2025,C1619,Customer 620,Male,30,Delhi,Delhi State,North,Grocery,Oil,5,3495,5,16601.25,Upi,4
10620,19-03-2025,C1620,Customer 621,Female,32,Lucknow,Lucknow State,North,Sports,Bat,1,2573,20,2058.4,Cash,1
10621,17-04-2025,C1621,Customer 622,Female,62,Mumbai,Mumbai State,West,Furniture,Table,8,1117,10,8042.4,Upi,1
10622,04-05-2025,C1622,Customer 623,Female,34,Delhi,Delhi State,North,Furniture,Table,2,3063,20,4900.8,Debit Card,1
10623,11-02-2025,C1623,Customer 624,Male,27,Lucknow,Lucknow State,North,Sports,Shoes,10,243,10,2187,Credit Card,4
10624,18-04-2025,C1624,Customer 625,Female,21,Mumbai,Mumbai State,West,Furniture,Chair,1,2333,10,2099.7,Credit Card,3
10625,03-06-2025,C1625,Customer 626,Female,38,Kolkata,Kolkata State,East,Electronics,Keyboard,4,1601,10,6404,Credit Card,3
10626,04-01-2025,C1626,Customer 627,Female,41,Lucknow,Lucknow State,North,Electronics,Keyboard,10,2980,5,28310,Debit Card,4
10627,26-02-2025,C1627,Customer 628,Male,44,Lucknow,Lucknow State,North,Clothing,T-Shirt,4,1366,10,4371.2,Debit Card,1
10628,26-06-2025,C1628,Customer 629,Male,46,Delhi,Delhi State,North,Clothing,T-Shirt,8,2952,10,21254.4,Credit Card,2
10629,27-06-2025,C1629,Customer 630,Male,37,Lucknow,Lucknow State,North,Electronics,Keyboard,2,1921,5,3649.9,Upi,2
10630,04-05-2025,C1630,Customer 631,Male,30,Mumbai,Mumbai State,West,Electronics,Mouse,2,736,0,1472,Cash,1
10631,12-01-2025,C1631,Customer 632,Female,60,Kolkata,Kolkata State,East,Sports,Football,8,1074,10,7732.8,Cash,1
10632,21-06-2025,C1632,Customer 633,Male,23,Delhi,Delhi State,North,Sports,Football,10,1738,5,16511,Upi,3
10633,03-03-2025,C1633,Customer 634,Male,24,Kolkata,Kolkata State,East,Furniture,Table,3,4201,20,10082.4,Cash,5
10634,26-01-2025,C1634,Customer 635,Female,41,Mumbai,Mumbai State,West,Clothing,Jeans,3,4500,0,13500,Upi,4
10635,12-05-2025,C1635,Customer 636,Female,25,Delhi,Delhi State,North,Clothing,Jeans,7,3574,5,23767.1,Credit Card,1
10636,30-06-2025,C1636,Customer 637,Male,23,Nan,Bengaluru State,South,Electronics,Keyboard,3,4161,10,11234.7,Credit Card,4
10637,27-02-2025,C1637,Customer 638,Female,36,Delhi,Delhi State,North,Grocery,Milk,8,2655,15,18054,Debit Card,2
10638,22-06-2025,C1638,Customer 639,Male,43,Delhi,Delhi State,North,Grocery,Oil,6,1568,0,9408,Debit Card,5
10639,27-01-2025,C1639,Customer 640,Male,22,Delhi,Delhi State,North,Electronics,Laptop,7,3381,20,18933.6,Credit Card,2
10640,19-04-2025,C1640,Customer 641,Female,35,Lucknow,Lucknow State,North,Clothing,Jacket,7,1105,5,7348.25,Cash,4
10641,11-05-2025,C1641,Customer 642,Male,47,Lucknow,Lucknow State,North,Grocery,Oil,10,3413,15,29010.5,Cash,1
10642,26-01-2025,C1642,Customer 643,Male,-4,Lucknow,Lucknow State,North,Grocery,Milk,4,1202,0,4808,Debit Card,1
10643,09-06-2025,C1643,Customer 644,Male,22,Mumbai,Mumbai State,West,Grocery,Oil,6,1351,10,7295.4,Debit Card,4
10644,08-03-2025,C1644,Customer 645,Female,52,Mumbai,Mumbai State,West,Furniture,Sofa,8,4116,20,26342.4,Cash,1
10645,24-04-2025,C1645,Customer 646,Male,20,Bengaluru,Bengaluru State,South,Electronics,Mouse,8,2676,15,18196.8,Upi,5
10646,10-04-2025,C1646,Customer 647,Male,54,Lucknow,Lucknow State,North,Clothing,Jeans,7,1201,10,7566.3,Debit Card,5
10647,10-05-2025,C1647,Customer 648,Female,34,Kolkata,Kolkata State,East,Sports,Bat,8,4705,5,35758,Debit Card,5
10648,16-01-2025,C1648,Customer 649,Male,26,Bengaluru,Bengaluru State,South,Sports,Shoes,6,2430,10,13122,Credit Card,3
10649,20-04-2025,C1649,Customer 650,Female,44,Kolkata,Kolkata State,East,Electronics,Keyboard,6,3217,0,19302,Credit Card,1
10650,26-06-2025,C1650,Customer 651,Female,25,Mumbai,Mumbai State,West,Clothing,T-Shirt,5,4954,0,24770,Credit Card,2
10651,26-05-2025,C1651,Customer 652,Female,35,Delhi,Delhi State,North,Sports,Bat,1,3875,15,3293.75,Cash,4
10652,24-03-2025,C1652,Customer 653,Male,-4,Kolkata,Kolkata State,East,Electronics,Mouse,7,4772,15,28393.4,Cash,2
10653,18-03-2025,C1653,Customer 654,Female,30,Lucknow,Lucknow State,North,Grocery,Oil,6,1465,20,7032,Debit Card,1
10654,27-05-2025,C1654,Customer 655,Male,57,Kolkata,Kolkata State,East,Clothing,Jeans,5,489,10,2200.5,Cash,5
10655,16-05-2025,C1655,Customer 656,Female,31,Delhi,Delhi State,North,Sports,Bat,5,651,20,2604,Credit Card,1
10656,21-02-2025,C1656,Customer 657,Female,34,Lucknow,Lucknow State,North,Sports,Bat,7,4523,10,28494.9,Debit Card,5
10657,08-05-2025,C1657,Customer 658,Female,35,Mumbai,Mumbai State,West,Electronics,Keyboard,9,1628,20,11721.6,Debit Card,5
10658,03-03-2025,C1658,Customer 659,Female,45,Delhi,Delhi State,North,Sports,Football,6,3888,5,22161.6,Cash,3
10659,07-03-2025,C1659,Customer 660,Male,43,Delhi,Delhi State,North,Clothing,Jeans,5,2516.5,5,11642.25,Upi,1
10660,05-05-2025,C1660,Customer 661,Female,45,Mumbai,Mumbai State,West,Clothing,T-Shirt,4,2643,15,8986.2,Cash,2
10661,18-06-2025,C1661,Customer 662,Male,59,Mumbai,Mumbai State,West,Furniture,Chair,1,2216,10,1994.4,Cash,4
10662,15-04-2025,C1662,Customer 663,Male,43,Delhi,Delhi State,North,Electronics,Laptop,6,2541,0,15246,Upi,2
10663,20-06-2025,C1663,Customer 664,Female,49,Delhi,Delhi State,North,Sports,Shoes,9,1088,20,7833.6,Cash,2
10664,02-03-2025,C1664,Customer 665,Male,27,Kolkata,Kolkata State,East,Electronics,Mouse,6,4886,15,24918.6,Cash,2
10665,15-01-2025,C1665,Customer 666,Female,62,Mumbai,Mumbai State,West,Furniture,Table,7,2183,10,12224.8,Cash,3
10666,03-04-2025,C1666,Customer 667,Female,37,Kolkata,Kolkata State,East,Grocery,Milk,4,2375,5,9025,Cash,5
10667,09-04-2025,C1667,Customer 668,Female,61,Delhi,Delhi State,North,Electronics,Keyboard,4,2172,20,6950.4,Cash,5
10668,19-03-2025,C1668,Customer 669,Male,37,Mumbai,Mumbai State,West,Grocery,Milk,1,3319,10,2987.1,Upi,2
10669,21-01-2025,C1669,Customer 670,Female,65,Bengaluru,Bengaluru State,South,Furniture,Sofa,7,377,10,2375.1,Debit Card,3
10670,01-04-2025,C1670,Customer 671,Female,47,Bengaluru,Bengaluru State,South,Electronics,Laptop,5,4247,0,21235,Cash,1
10671,21-02-2025,C1671,Customer 672,Female,38,Mumbai,Mumbai State,West,Grocery,Oil,3,125,15,318.75,Cash,1
10672,23-03-2025,C1672,Customer 673,Female,65,Mumbai,Mumbai State,West,Clothing,Jacket,3,4966,15,12663.3,Upi,3
10673,17-04-2025,C1673,Customer 674,Male,43,Mumbai,Mumbai State,West,Sports,Bat,5,1727,0,8635,Debit Card,5
10674,29-04-2025,C1674,Customer 675,Female,62,Mumbai,Mumbai State,West,Electronics,Laptop,9,1973,0,17757,Upi,1
10675,23-01-2025,C1675,Customer 676,Male,54,Bengaluru,Bengaluru State,South,Sports,Bat,10,2231,10,21194.5,Cash,1
10676,22-02-2025,C1676,Customer 677,Female,36,Kolkata,Kolkata State,East,Grocery,Milk,8,1070,5,8132,Debit Card,4
10677,23-06-2025,C1677,Customer 678,Female,29,Mumbai,Mumbai State,West,Grocery,Rice,10,1865,10,16785,Debit Card,2
10678,05-04-2025,C1678,Customer 679,Female,23,Delhi,Delhi State,North,Furniture,Table,4,3794,5,14417.2,Cash,4
10679,19-04-2025,C1679,Customer 680,Female,22,Mumbai,Mumbai State,West,Furniture,Sofa,7,1838,15,10936.1,Cash,5
10680,05-06-2025,C1680,Customer 681,Male,18,Delhi,Delhi State,North,Electronics,Mouse,4,3957,10,14245.2,Credit Card,5
10681,24-05-2025,C1681,Customer 682,Male,34,Kolkata,Kolkata State,East,Grocery,Milk,7,3138,5,20867.7,Upi,5
10682,16-05-2025,C1682,Customer 683,Male,34,Bengaluru,Bengaluru State,South,Furniture,Table,3,834,10,2251.8,Cash,3
10683,14-03-2025,C1683,Customer 684,Female,51,Delhi,Delhi State,North,Clothing,Jeans,5,3053,15,12975.25,Cash,4
10684,18-06-2025,C1684,Customer 685,Female,21,Mumbai,Mumbai State,West,Furniture,Sofa,8,1339,20,8569.6,Upi,2
10685,11-02-2025,C1685,Customer 686,Female,45,Delhi,Delhi State,North,Clothing,T-Shirt,1,3952,10,3556.8,Cash,4
10686,07-05-2025,C1686,Customer 687,Male,25,Delhi,Delhi State,North,Grocery,Milk,9,4074,15,31166.1,Credit Card,1
10687,25-05-2025,C1687,Customer 688,Male,55,Mumbai,Mumbai State,West,Furniture,Chair,3,4267,10,11520.9,Cash,5
10688,23-06-2025,C1688,Customer 689,Female,19,Kolkata,Kolkata State,East,Clothing,Jeans,2,2116,15,3597.2,Credit Card,1
10689,08-01-2025,C1689,Customer 690,Female,63,Bengaluru,Bengaluru State,South,Furniture,Sofa,2,2750,5,5225,Debit Card,4
10690,17-06-2025,C1690,Customer 691,Female,38,Lucknow,Lucknow State,North,Sports,Shoes,1,2798,0,2798,Upi,2
10691,04-06-2025,C1691,Customer 692,Male,43,Delhi,Delhi State,North,Furniture,Table,1,679,20,543.2,Credit Card,3
10692,10-04-2025,C1692,Customer 693,Female,59,Mumbai,Mumbai State,West,Grocery,Rice,1,1805,5,1714.75,Upi,1
10693,20-06-2025,C1693,Customer 694,Female,50,Lucknow,Lucknow State,North,Grocery,Milk,5,1175,10,5287.5,Upi,4
10694,19-04-2025,C1694,Customer 695,Female,41,Bengaluru,Bengaluru State,South,Grocery,Milk,5,4712,20,18848,Upi,4
10695,23-06-2025,C1695,Customer 696,Male,49,Bengaluru,Bengaluru State,South,Electronics,Laptop,9,2899,15,22177.35,Cash,3
10696,02-02-2025,C1696,Customer 697,Female,33,Bengaluru,Bengaluru State,South,Grocery,Rice,8,2560,5,19456,Debit Card,3
10697,28-01-2025,C1697,Customer 698,Female,44,Kolkata,Kolkata State,East,Electronics,Keyboard,2,469,20,750.4,Cash,4
10698,09-05-2025,C1698,Customer 699,Male,65,Nan,Kolkata State,East,Furniture,Table,5,4896,10,24480,Debit Card,2
10699,22-03-2025,C1699,Customer 700,Female,60,Mumbai,Mumbai State,West,Grocery,Rice,2,3509,10,6316.2,Debit Card,5
10700,04-06-2025,C1700,Customer 701,Male,45,Lucknow,Lucknow State,North,Furniture,Chair,4,1616,0,6464,Cash,1
10701,27-06-2025,C1701,Customer 702,Female,37,Bengaluru,Bengaluru State,South,Electronics,Laptop,3,4008,15,10220.4,Credit Card,4
10702,29-01-2025,C1702,Customer 703,Male,19,Lucknow,Lucknow State,North,Electronics,Laptop,3,213,5,607.05,Upi,4
10703,19-03-2025,C1703,Customer 704,Male,48,Mumbai,Mumbai State,West,Clothing,Jeans,9,1663,0,14967,Debit Card,1
10704,06-01-2025,C1704,Customer 705,Male,30,Delhi,Delhi State,North,Clothing,T-Shirt,8,4073,15,27696.4,Credit Card,5
10705,17-04-2025,C1705,Customer 706,Female,20,Bengaluru,Bengaluru State,South,Electronics,Mouse,1,941,10,799.85,Debit Card,4
10706,16-01-2025,C1706,Customer 707,Male,45,Bengaluru,Bengaluru State,South,Sports,Shoes,10,4096,5,38912,Credit Card,5
10707,07-05-2025,C1707,Customer 708,Female,46,Delhi,Delhi State,North,Furniture,Sofa,7,3977,0,27839,Debit Card,1
10708,23-04-2025,C1708,Customer 709,Male,55,Mumbai,Mumbai State,West,Furniture,Sofa,4,3944,10,14198.4,Credit Card,5
10709,01-05-2025,C1709,Customer 710,Male,36,Bengaluru,Bengaluru State,South,Clothing,Jeans,7,3514,10,22138.2,Cash,4
10710,17-04-2025,C1710,Customer 711,Female,33,Mumbai,Mumbai State,West,Clothing,T-Shirt,3,4131,0,12393,Upi,5
10711,14-02-2025,C1711,Customer 712,Male,22,Delhi,Delhi State,North,Electronics,Mouse,5,3024,5,14364,Credit Card,4
10712,05-05-2025,C1712,Customer 713,Female,40,Delhi,Delhi State,North,Sports,Football,2,4703,5,8935.7,Cash,5
10713,23-04-2025,C1713,Customer 714,Male,24,Lucknow,Lucknow State,North,Clothing,Jacket,9,953,0,8577,Cash,5
10714,03-04-2025,C1714,Customer 715,Female,63,Delhi,Delhi State,North,Sports,Football,3,1067,5,3040.95,Debit Card,5
10715,01-02-2025,C1715,Customer 716,Female,44,Bengaluru,Bengaluru State,South,Electronics,Laptop,6,2841,5,16193.7,Cash,2
10716,10-03-2025,C1716,Customer 717,Female,41,Bengaluru,Bengaluru State,South,Furniture,Table,9,1502,0,13518,Upi,2
10717,15-04-2025,C1717,Customer 718,Female,19,Kolkata,Kolkata State,East,Grocery,Rice,3,3612,15,9210.6,Debit Card,2
10718,13-04-2025,C1718,Customer 719,Female,21,Delhi,Delhi State,North,Sports,Football,2,2871,10,5167.8,Debit Card,1
10719,13-04-2025,C1719,Customer 720,Female,64,Mumbai,Mumbai State,West,Sports,Football,9,2522,15,19293.3,Credit Card,3
10720,25-04-2025,C1720,Customer 721,Male,52,Delhi,Delhi State,North,Furniture,Sofa,10,1303,15,11075.5,Debit Card,3
10721,27-03-2025,C1721,Customer 722,Male,51,Bengaluru,Bengaluru State,South,Clothing,Jeans,2,402,20,643.2,Credit Card,2
10722,12-06-2025,C1722,Customer 723,Male,19,Delhi,Delhi State,North,Sports,Shoes,5,4370,10,19665,Credit Card,2
10723,08-03-2025,C1723,Customer 724,Female,25,Lucknow,Lucknow State,North,Grocery,Oil,2,591,10,1063.8,Cash,1
10724,02-03-2025,C1724,Customer 725,Male,40,Bengaluru,Bengaluru State,South,Furniture,Sofa,1,3812,10,3430.8,Credit Card,3
10725,27-01-2025,C1725,Customer 726,Male,41,Kolkata,Kolkata State,East,Clothing,Jacket,7,4357,5,28974.05,Debit Card,1
10726,19-04-2025,C1726,Customer 727,Female,31,Mumbai,Mumbai State,West,Grocery,Milk,2,855,0,1710,Cash,1
10727,12-04-2025,C1727,Customer 728,Female,58,Lucknow,Lucknow State,North,Sports,Bat,10,4679,20,37432,Debit Card,4
10728,05-05-2025,C1728,Customer 729,Female,26,Bengaluru,Bengaluru State,South,Grocery,Rice,3,4243,5,12092.55,Cash,2
10729,31-01-2025,C1729,Customer 730,Female,25,Bengaluru,Bengaluru State,South,Grocery,Rice,3,4679,10,12633.3,Cash,3
10730,06-04-2025,C1730,Customer 731,Female,37,Kolkata,Kolkata State,East,Furniture,Chair,9,1355,0,12195,Credit Card,4
10731,20-03-2025,C1731,Customer 732,Male,29,Delhi,Delhi State,North,Clothing,T-Shirt,10,3555,0,35550,Debit Card,1
10732,04-05-2025,C1732,Customer 733,Female,54,Delhi,Delhi State,North,Sports,Bat,2,466,15,792.2,Debit Card,3
10733,10-05-2025,C1733,Customer 734,Female,46,Bengaluru,Bengaluru State,South,Grocery,Oil,10,1187,5,11276.5,Debit Card,2
10734,01-03-2025,C1734,Customer 735,Female,52,Lucknow,Lucknow State,North,Electronics,Keyboard,10,3455,15,29367.5,Cash,4
10735,24-05-2025,C1735,Customer 736,Male,59,Lucknow,Lucknow State,North,Electronics,Laptop,1,4785,10,4306.5,Cash,2
10736,18-02-2025,C1736,Customer 737,Male,25,Kolkata,Kolkata State,East,Sports,Shoes,1,4771,20,3816.8,Upi,3
10737,17-05-2025,C1737,Customer 738,Female,43,Lucknow,Lucknow State,North,Clothing,T-Shirt,10,3739,0,37390,Cash,4
10738,16-05-2025,C1738,Customer 739,Female,34,Delhi,Delhi State,North,Furniture,Table,3,3499,0,10497,Cash,1
10739,07-03-2025,C1739,Customer 740,Male,37,Delhi,Delhi State,North,Sports,Football,5,1279,5,6075.25,Debit Card,2
10740,18-03-2025,C1740,Customer 741,Male,38,Delhi,Delhi State,North,Sports,Bat,3,322,0,966,Upi,4
10741,03-03-2025,C1741,Customer 742,Male,49,Lucknow,Lucknow State,North,Furniture,Table,2,524,5,995.6,Debit Card,1
10742,17-01-2025,C1742,Customer 743,Male,44,Lucknow,Lucknow State,North,Electronics,Mouse,8,4631,15,31490.8,Upi,1
10743,16-06-2025,C1743,Customer 744,Female,54,Lucknow,Lucknow State,North,Sports,Shoes,2,2117,20,3387.2,Debit Card,4
10744,13-02-2025,C1744,Customer 745,Female,53,Delhi,Delhi State,North,Sports,Football,3,3158,20,7579.2,Debit Card,1
10745,16-01-2025,C1745,Customer 746,Female,56,Delhi,Delhi State,North,Grocery,Oil,5,1471,0,7355,Credit Card,4
10746,11-02-2025,C1746,Customer 747,Male,37,Lucknow,Lucknow State,North,Clothing,Jacket,9,2404,0,21636,Cash,4
10747,23-02-2025,C1747,Customer 748,Female,61,Delhi,Delhi State,North,Clothing,Jacket,9,2389,15,18275.85,Credit Card,3
10748,28-04-2025,C1748,Customer 749,Female,19,Bengaluru,Bengaluru State,South,Furniture,Chair,6,2898,5,16518.6,Upi,1
10749,23-05-2025,C1749,Customer 750,Female,43,Kolkata,Kolkata State,East,Grocery,Rice,1,1521,15,1292.85,Cash,1
10750,07-04-2025,C1750,Customer 751,Female,42,Kolkata,Kolkata State,East,Electronics,Keyboard,8,1111,10,7999.2,Upi,1
10751,26-02-2025,C1751,Customer 752,Male,35,Delhi,Delhi State,North,Grocery,Milk,4,3741,0,14964,Credit Card,2
10752,07-05-2025,C1752,Customer 753,Male,-4,Delhi,Delhi State,North,Sports,Shoes,5,1911,5,9077.25,Debit Card,5
10753,26-05-2025,C1753,Customer 754,Female,28,Mumbai,Mumbai State,West,Electronics,Laptop,7,1008,10,6350.4,Upi,5
10754,17-01-2025,C1754,Customer 755,Female,54,Kolkata,Kolkata State,East,Sports,Football,2,4918,5,9344.2,Upi,5
10755,06-03-2025,C1755,Customer 756,Female,-4,Lucknow,Lucknow State,North,Clothing,Jacket,1,4465,20,3572,Debit Card,1
10756,30-04-2025,C1756,Customer 757,Female,51,Lucknow,Lucknow State,North,Grocery,Milk,5,1097,20,4388,Cash,2
10757,02-01-2025,C1757,Customer 758,Male,39,Delhi,Delhi State,North,Furniture,Table,9,3777,10,30593.7,Cash,5
10758,20-02-2025,C1758,Customer 759,Female,37,Delhi,Delhi State,North,Clothing,Jacket,7,709,5,4714.85,Cash,1
10759,06-03-2025,C1759,Customer 760,Male,48,Delhi,Delhi State,North,Grocery,Milk,1,2516.5,10,4458.6,Upi,3
10760,08-06-2025,C1760,Customer 761,Male,58,Delhi,Delhi State,North,Furniture,Sofa,4,697,20,2230.4,Debit Card,5
10761,27-06-2025,C1761,Customer 762,Male,21,Delhi,Delhi State,North,Electronics,Laptop,1,3191,10,2871.9,Debit Card,1
10762,23-06-2025,C1762,Customer 763,Male,-4,Lucknow,Lucknow State,North,Sports,Shoes,7,638,0,4466,Debit Card,4
10763,09-04-2025,C1763,Customer 764,Female,57,Nan,Delhi State,North,Sports,Bat,4,186,10,632.4,Cash,3
10764,28-01-2025,C1764,Customer 765,Male,56,Delhi,Delhi State,North,Grocery,Oil,6,4915,5,28015.5,Cash,5
10765,18-04-2025,C1765,Customer 766,Female,29,Mumbai,Mumbai State,West,Sports,Football,9,2199,10,17811.9,Upi,2
10766,12-05-2025,C1766,Customer 767,Female,37,Delhi,Delhi State,North,Electronics,Laptop,5,4888,15,20774,Upi,2
10767,03-01-2025,C1767,Customer 768,Male,21,Bengaluru,Bengaluru State,South,Furniture,Sofa,6,2484,10,13413.6,Upi,5
10768,13-06-2025,C1768,Customer 769,Male,39,Kolkata,Kolkata State,East,Electronics,Mouse,6,1700,5,9690,Upi,4
10769,27-03-2025,C1769,Customer 770,Female,44,Bengaluru,Bengaluru State,South,Sports,Shoes,6,4838,20,23222.4,Credit Card,2
10770,13-06-2025,C1770,Customer 771,Male,47,Delhi,Delhi State,North,Grocery,Rice,8,1897,0,15176,Upi,2
10771,17-02-2025,C1771,Customer 772,Female,18,Bengaluru,Bengaluru State,South,Furniture,Sofa,7,1781,15,10596.95,Cash,3
10772,19-02-2025,C1772,Customer 773,Female,20,Delhi,Delhi State,North,Sports,Football,3,2516.5,15,6324,Cash,2
10773,28-03-2025,C1773,Customer 774,Male,29,Mumbai,Mumbai State,West,Furniture,Chair,4,2246,5,8534.8,Upi,1
10774,17-06-2025,C1774,Customer 775,Female,31,Mumbai,Mumbai State,West,Furniture,Chair,1,1224,15,1040.4,Credit Card,4
10775,22-04-2025,C1775,Customer 776,Male,25,Mumbai,Mumbai State,West,Furniture,Table,3,4416,20,10598.4,Upi,2
10776,03-06-2025,C1776,Customer 777,Male,20,Mumbai,Mumbai State,West,Clothing,Jacket,7,3165,10,19939.5,Upi,5
10777,02-02-2025,C1777,Customer 778,Female,31,Lucknow,Lucknow State,North,Clothing,Jeans,4,536,10,1929.6,Cash,4
10778,06-04-2025,C1778,Customer 779,Female,29,Kolkata,Kolkata State,East,Electronics,Laptop,9,3279,20,23608.8,Credit Card,3
10779,29-05-2025,C1779,Customer 780,Male,31,Kolkata,Kolkata State,East,Grocery,Oil,8,3981,10,28663.2,Upi,2
10780,07-04-2025,C1780,Customer 781,Male,41,Bengaluru,Bengaluru State,South,Clothing,Jeans,4,2606,15,8860.4,Credit Card,5
10781,01-04-2025,C1781,Customer 782,Male,47,Delhi,Delhi State,North,Clothing,T-Shirt,5,3741,20,14964,Credit Card,4
10782,23-03-2025,C1782,Customer 783,Female,19,Bengaluru,Bengaluru State,South,Grocery,Milk,7,3110,15,18504.5,Upi,4
10783,17-03-2025,C1783,Customer 784,Male,35,Mumbai,Mumbai State,West,Furniture,Sofa,2,3041,0,6082,Upi,1
10784,27-03-2025,C1784,Customer 785,Female,34,Delhi,Delhi State,North,Electronics,Mouse,1,4573,5,4344.35,Credit Card,3
10785,18-03-2025,C1785,Customer 786,Female,43,Mumbai,Mumbai State,West,Sports,Football,9,2239,0,20151,Debit Card,5
10786,28-02-2025,C1786,Customer 787,Male,48,Delhi,Delhi State,North,Grocery,Oil,9,1322,15,10113.3,Upi,5
10787,22-03-2025,C1787,Customer 788,Female,62,Kolkata,Kolkata State,East,Sports,Bat,8,2890,0,23120,Debit Card,2
10788,28-05-2025,C1788,Customer 789,Female,65,Bengaluru,Bengaluru State,South,Grocery,Oil,1,3169,5,3010.55,Cash,4
10789,26-06-2025,C1789,Customer 790,Female,38,Lucknow,Lucknow State,North,Furniture,Chair,7,3587,15,21342.65,Cash,5
10790,05-06-2025,C1790,Customer 791,Female,42,Nan,Delhi State,North,Clothing,T-Shirt,6,4754,10,22819.2,Upi,4
10791,26-03-2025,C1791,Customer 792,Female,58,Delhi,Delhi State,North,Sports,Bat,4,3989,0,15956,Credit Card,1
10792,26-06-2025,C1792,Customer 793,Female,19,Mumbai,Mumbai State,West,Electronics,Keyboard,9,1555,0,13995,Upi,2
10793,18-06-2025,C1793,Customer 794,Male,47,Delhi,Delhi State,North,Grocery,Milk,4,2009,10,7232.4,Cash,3
10794,10-02-2025,C1794,Customer 795,Male,52,Kolkata,Kolkata State,East,Electronics,Laptop,6,3465,15,17671.5,Debit Card,4
10795,21-04-2025,C1795,Customer 796,Female,28,Delhi,Delhi State,North,Grocery,Rice,3,1784,10,4816.8,Credit Card,5
10796,02-01-2025,C1796,Customer 797,Female,22,Mumbai,Mumbai State,West,Sports,Shoes,8,2356,5,17905.6,Debit Card,5
10797,29-04-2025,C1797,Customer 798,Male,-4,Mumbai,Mumbai State,West,Sports,Bat,10,4121,15,35028.5,Cash,3
10798,14-02-2025,C1798,Customer 799,Male,29,Bengaluru,Bengaluru State,South,Furniture,Sofa,5,3303,20,13212,Debit Card,4
10799,28-06-2025,C1799,Customer 800,Male,28,Bengaluru,Bengaluru State,South,Clothing,Jacket,10,882,15,7497,Credit Card,5
10800,22-05-2025,C1800,Customer 801,Female,22,Lucknow,Lucknow State,North,Electronics,Keyboard,4,4142,15,14082.8,Cash,5
10801,10-05-2025,C1801,Customer 802,Female,19,Lucknow,Lucknow State,North,Grocery,Milk,3,2170,5,6184.5,Cash,4
10802,10-01-2025,C1802,Customer 803,Female,25,Bengaluru,Bengaluru State,South,Furniture,Sofa,7,1692,15,10067.4,Upi,3
10803,18-06-2025,C1803,Customer 804,Female,26,Bengaluru,Bengaluru State,South,Grocery,Milk,2,776,20,1241.6,Debit Card,3
10804,17-03-2025,C1804,Customer 805,Female,28,Mumbai,Mumbai State,West,Clothing,T-Shirt,10,923,5,8768.5,Cash,1
10805,09-01-2025,C1805,Customer 806,Male,46,Lucknow,Lucknow State,North,Clothing,Jeans,6,1557,5,8874.9,Cash,5
10806,03-06-2025,C1806,Customer 807,Male,42,Delhi,Delhi State,North,Grocery,Oil,5,3737,0,18685,Upi,2
10807,08-01-2025,C1807,Customer 808,Female,30,Nan,Lucknow State,North,Clothing,T-Shirt,2,231,10,392.7,Cash,2
10808,12-05-2025,C1808,Customer 809,Female,38,Delhi,Delhi State,North,Clothing,Jacket,3,460,15,1173,Upi,5
10809,24-02-2025,C1809,Customer 810,Female,-4,Mumbai,Mumbai State,West,Sports,Bat,7,1089,5,7241.85,Upi,1
10810,26-02-2025,C1810,Customer 811,Female,59,Bengaluru,Bengaluru State,North,Furniture,Chair,7,1842,15,10959.9,Credit Card,1
10811,18-05-2025,C1811,Customer 812,Male,34,Delhi,Delhi State,North,Clothing,Jeans,5,4192,0,20960,Cash,5
10812,12-06-2025,C1812,Customer 813,Female,60,Lucknow,Lucknow State,North,Grocery,Oil,3,2820,5,8037,Debit Card,1
10813,11-05-2025,C1813,Customer 814,Male,50,Lucknow,Lucknow State,North,Electronics,Keyboard,10,3777,15,32104.5,Cash,2
10814,04-03-2025,C1814,Customer 815,Male,21,Delhi,Delhi State,North,Sports,Football,5,2516.5,15,8653,Upi,3
10815,14-06-2025,C1815,Customer 816,Male,64,Bengaluru,Bengaluru State,South,Furniture,Chair,3,3178,5,9057.3,Debit Card,3
10816,15-06-2025,C1816,Customer 817,Male,32,Mumbai,Mumbai State,West,Furniture,Table,1,4366,15,3711.1,Credit Card,3
10817,05-06-2025,C1817,Customer 818,Female,29,Nan,Mumbai State,West,Clothing,Jacket,1,2134,10,2027.3,Debit Card,1
10818,22-02-2025,C1818,Customer 819,Male,29,Delhi,Delhi State,North,Grocery,Rice,4,526,5,1998.8,Upi,2
10819,20-02-2025,C1819,Customer 820,Female,29,Kolkata,Kolkata State,East,Electronics,Mouse,8,2651,5,20147.6,Upi,3
10820,21-01-2025,C1820,Customer 821,Female,42,Lucknow,Lucknow State,North,Sports,Bat,4,2327,15,7911.8,Upi,4
10821,04-05-2025,C1821,Customer 822,Female,45,Bengaluru,Bengaluru State,South,Grocery,Oil,10,3650,5,34675,Cash,3
10822,08-04-2025,C1822,Customer 823,Female,47,Kolkata,Kolkata State,East,Sports,Football,9,1539,10,12465.9,Credit Card,4
